Customer Region,Shipment Mode,Product Category,mean,std,count
Eastern Asia,First Class,Indoor/Outdoor Games,31.384615384615383,81.67673930556816,13
Eastern Asia,First Class,Men's Clothing,5.5,3.5355339059327378,2
Eastern Asia,First Class,Men's Footwear,2.3,0.9486832980505138,10
Eastern Asia,First Class,Pet Supplies,3.0,,1
Eastern Asia,First Class,Shop By Sport,3.4444444444444446,2.7888667551135855,9
Eastern Asia,First Class,Sporting Goods,7.666666666666667,7.2571803523590805,6
Eastern Asia,First Class,Toys,3.25,1.8929694486000912,4
Eastern Asia,First Class,Video Games,6.666666666666667,2.5166114784235836,3
Eastern Asia,First Class,Water Sports,7.222222222222222,14.575474072716965,9
Eastern Asia,First Class,Women's Apparel,31.733333333333334,79.50154236299593,15
Eastern Asia,First Class,Women's Clothing,7.333333333333333,6.8068592855540455,3
Eastern Asia,Same Day,Accessories,0.6666666666666666,0.5773502691896258,3
Eastern Asia,Same Day,Camping & Hiking,23.0,50.95422782589618,7
Eastern Asia,Same Day,Cardio Equipment,58.75,58.89750985115302,4
Eastern Asia,Same Day,Cleats,10.5,30.802892426169688,12
Eastern Asia,Same Day,DVDs,3.0,,1
Eastern Asia,Same Day,Fishing,1.2,2.16794833886788,5
Eastern Asia,Same Day,Garden,138.0,190.91883092036784,2
Eastern Asia,Same Day,Girls' Apparel,1.0,,1
Eastern Asia,Same Day,Golf Balls,1.0,0.0,2
Eastern Asia,Same Day,Health and Beauty,3.0,,1
Eastern Asia,Same Day,Indoor/Outdoor Games,8.066666666666666,26.590725200089352,15
Eastern Asia,Same Day,Men's Footwear,2.0,2.1908902300206643,6
Eastern Asia,Same Day,Music,3.0,,1
Eastern Asia,Same Day,Pet Supplies,2.0,,1
Eastern Asia,Same Day,Shop By Sport,15.0,23.388031127053,3
Eastern Asia,Same Day,Toys,2.0,1.4142135623730951,5
Eastern Asia,Same Day,Trade-In,0.0,,1
Eastern Asia,Same Day,Water Sports,120.0,207.84609690826528,3
Eastern Asia,Same Day,Women's Apparel,60.833333333333336,82.05465658124874,6
Eastern Asia,Second Class,Accessories,8.25,5.909032633745278,4
Eastern Asia,Second Class,Boxing & MMA,6.0,,1
Eastern Asia,Second Class,Camping & Hiking,39.583333333333336,95.80610944016361,12
Eastern Asia,Second Class,Cardio Equipment,53.27272727272727,86.91615604603197,11
Eastern Asia,Second Class,Cleats,49.28,92.31085165533536,25
Eastern Asia,Second Class,DVDs,6.666666666666667,3.0550504633038935,3
Eastern Asia,Second Class,Electronics,3.75,0.49999999999999994,4
Eastern Asia,Second Class,Fishing,4.3,1.3416407864998738,20
Eastern Asia,Second Class,Fitness Accessories,17.0,,1
Eastern Asia,Second Class,Garden,89.25,135.70894099751374,4
Eastern Asia,Second Class,Golf Balls,4.0,,1
Eastern Asia,Second Class,Golf Shoes,3.0,0.0,2
Eastern Asia,Second Class,Health and Beauty,9.0,,1
Eastern Asia,Second Class,Indoor/Outdoor Games,59.30434782608695,101.91727250462802,23
Eastern Asia,Second Class,Men's Clothing,3.0,,1
Eastern Asia,Second Class,Men's Footwear,5.208333333333333,4.085809660239956,24
Eastern Asia,Second Class,Music,16.5,4.949747468305833,2
Eastern Asia,Second Class,Pet Supplies,160.0,212.13203435596427,2
Eastern Asia,Second Class,Shop By Sport,19.5,45.88806256222075,8
Eastern Asia,Second Class,Sporting Goods,4.5,0.7071067811865476,2
Eastern Asia,Second Class,Toys,1.0,,1
Eastern Asia,Second Class,Video Games,4.6,3.2863353450309964,5
Eastern Asia,Second Class,Water Sports,3.5,1.224744871391589,22
Eastern Asia,Second Class,Women's Apparel,6.9411764705882355,10.871238362275559,17
Eastern Asia,Second Class,Women's Clothing,6.666666666666667,7.371114795831994,3
Eastern Asia,Standard Class,Accessories,4.0,2.8284271247461903,2
Eastern Asia,Standard Class,Baseball & Softball,4.0,0.0,2
Eastern Asia,Standard Class,Boxing & MMA,6.0,,1
Eastern Asia,Standard Class,Camping & Hiking,20.040816326530614,68.45861255279031,49
Eastern Asia,Standard Class,Cardio Equipment,57.666666666666664,97.77525249264254,36
Eastern Asia,Standard Class,Cleats,27.107142857142858,57.96530284495249,84
Eastern Asia,Standard Class,DVDs,4.875,3.9798600118956085,8
Eastern Asia,Standard Class,Electronics,3.5,1.5491933384829668,16
Eastern Asia,Standard Class,Fishing,13.105263157894736,44.869128828232355,57
Eastern Asia,Standard Class,Fitness Accessories,72.0,101.82337649086284,2
Eastern Asia,Standard Class,Garden,55.529411764705884,116.50328195326667,17
Eastern Asia,Standard Class,Girls' Apparel,1.8,0.4472135954999579,5
Eastern Asia,Standard Class,Golf Apparel,1.0,,1
Eastern Asia,Standard Class,Golf Balls,39.75,72.85773809280658,4
Eastern Asia,Standard Class,Golf Gloves,4.0,1.7888543819998317,6
Eastern Asia,Standard Class,Health and Beauty,4.8,4.024922359499621,5
Eastern Asia,Standard Class,Hockey,3.0,,1
Eastern Asia,Standard Class,Indoor/Outdoor Games,49.625,80.64239221733946,72
Eastern Asia,Standard Class,Lacrosse,5.0,4.242640687119285,2
Eastern Asia,Standard Class,Men's Clothing,2.0,,1
Eastern Asia,Standard Class,Men's Footwear,12.868131868131869,42.61434520888967,91
Eastern Asia,Standard Class,Music,4.5,4.949747468305833,2
Eastern Asia,Standard Class,Pet Supplies,3.4545454545454546,2.3393860888547815,11
Eastern Asia,Standard Class,Shop By Sport,10.285714285714286,32.8279221679898,42
Eastern Asia,Standard Class,Sporting Goods,3.0,2.0,6
Eastern Asia,Standard Class,Toys,4.571428571428571,2.14919697074224,7
Eastern Asia,Standard Class,Trade-In,3.6666666666666665,2.3380903889000244,6
Eastern Asia,Standard Class,Video Games,4.454545454545454,3.6431754380934325,11
Eastern Asia,Standard Class,Water Sports,3.7551020408163267,2.5210002334134654,49
Eastern Asia,Standard Class,Women's Apparel,37.986301369863014,95.85296801042688,73
Eastern Asia,Standard Class,Women's Clothing,4.8,6.016643582596529,5
Eastern Europe,First Class,Accessories,215.66666666666666,14.011899704655798,3
Eastern Europe,First Class,Baseball & Softball,1.0,,1
Eastern Europe,First Class,Boxing & MMA,2.0,,1
Eastern Europe,First Class,Camping & Hiking,36.07142857142857,87.66761026804537,14
Eastern Europe,First Class,Cardio Equipment,65.25,124.50803186943403,4
Eastern Europe,First Class,Cleats,34.666666666666664,68.16847641300625,18
Eastern Europe,First Class,Electronics,2.3333333333333335,0.5773502691896258,3
Eastern Europe,First Class,Fishing,2.076923076923077,0.2773500981126145,13
Eastern Europe,First Class,Girls' Apparel,2.0,,1
Eastern Europe,First Class,Golf Balls,2.0,,1
Eastern Europe,First Class,Indoor/Outdoor Games,49.84615384615385,93.49674339591206,13
Eastern Europe,First Class,Men's Footwear,71.2,124.76045618933681,15
Eastern Europe,First Class,Shop By Sport,2.857142857142857,1.3451854182690985,7
Eastern Europe,First Class,Water Sports,2.0,0.0,5
Eastern Europe,First Class,Women's Apparel,16.076923076923077,54.458735260322065,26
Eastern Europe,Same Day,Boxing & MMA,0.0,,1
Eastern Europe,Same Day,Camping & Hiking,69.66666666666667,88.34855214810635,6
Eastern Europe,Same Day,Cardio Equipment,1.5,0.7071067811865476,2
Eastern Europe,Same Day,Cleats,2.0,,1
Eastern Europe,Same Day,Fishing,5.5,0.7071067811865476,2
Eastern Europe,Same Day,Golf Balls,1.0,,1
Eastern Europe,Same Day,Indoor/Outdoor Games,117.66666666666667,113.63919511623912,6
Eastern Europe,Same Day,Men's Footwear,1.0,0.0,2
Eastern Europe,Same Day,Shop By Sport,22.333333333333332,47.92355023020171,6
Eastern Europe,Same Day,Water Sports,0.8333333333333334,1.3291601358251257,6
Eastern Europe,Same Day,Women's Apparel,31.428571428571427,81.39176277498262,7
Eastern Europe,Second Class,Accessories,5.333333333333333,1.1547005383792517,3
Eastern Europe,Second Class,Boxing & MMA,2.0,,1
Eastern Europe,Second Class,Camping & Hiking,25.3,60.73448590197976,10
Eastern Europe,Second Class,Cardio Equipment,27.615384615384617,66.5927153943263,13
Eastern Europe,Second Class,Cleats,25.952380952380953,61.76445271390024,21
Eastern Europe,Second Class,Electronics,3.6666666666666665,1.9663841605003503,6
Eastern Europe,Second Class,Fishing,3.176470588235294,1.4677914581799016,17
Eastern Europe,Second Class,Golf Balls,61.833333333333336,97.90897132881473,6
Eastern Europe,Second Class,Hunting & Shooting,2.0,,1
Eastern Europe,Second Class,Indoor/Outdoor Games,21.125,48.256842272230756,24
Eastern Europe,Second Class,Lacrosse,5.0,1.4142135623730951,2
Eastern Europe,Second Class,Men's Footwear,8.0,16.663859412702564,20
Eastern Europe,Second Class,Shop By Sport,33.57142857142857,80.89881981598401,7
Eastern Europe,Second Class,Water Sports,2.75,1.2382783747337807,16
Eastern Europe,Second Class,Women's Apparel,26.0,85.05430791040304,18
Eastern Europe,Standard Class,Accessories,60.25,113.8489496364957,4
Eastern Europe,Standard Class,Boxing & MMA,2.0,,1
Eastern Europe,Standard Class,Camping & Hiking,51.32258064516129,101.60393269841943,31
Eastern Europe,Standard Class,Cardio Equipment,74.76190476190476,122.0614209166454,21
Eastern Europe,Standard Class,Cleats,35.07142857142857,75.7481130020849,56
Eastern Europe,Standard Class,Electronics,83.0,158.1818573667663,9
Eastern Europe,Standard Class,Fishing,41.5,97.73603907123173,28
Eastern Europe,Standard Class,Girls' Apparel,4.0,0.0,2
Eastern Europe,Standard Class,Golf Balls,6.0,,1
Eastern Europe,Standard Class,Golf Gloves,5.0,,1
Eastern Europe,Standard Class,Hockey,3.0,1.4142135623730951,2
Eastern Europe,Standard Class,Hunting & Shooting,2.0,,1
Eastern Europe,Standard Class,Indoor/Outdoor Games,58.48979591836735,112.04763169611165,49
Eastern Europe,Standard Class,Men's Footwear,48.72093023255814,101.27927573967024,43
Eastern Europe,Standard Class,Shop By Sport,41.46153846153846,106.58939188089246,26
Eastern Europe,Standard Class,Water Sports,19.0,72.00231477760514,25
Eastern Europe,Standard Class,Women's Apparel,22.057142857142857,66.47774632388285,35
North Africa,First Class,Accessories,232.5,6.363961030678928,2
North Africa,First Class,Camping & Hiking,90.66666666666667,110.37874191467607,6
North Africa,First Class,Cardio Equipment,2.8,1.3038404810405297,5
North Africa,First Class,Cleats,17.846153846153847,30.832467070298243,13
North Africa,First Class,Fishing,2.142857142857143,0.3779644730092273,7
North Africa,First Class,Golf Gloves,3.5,2.1213203435596424,2
North Africa,First Class,Hockey,5.0,,1
North Africa,First Class,Indoor/Outdoor Games,87.8,117.97754023541938,5
North Africa,First Class,Men's Footwear,38.75,85.98961731345409,8
North Africa,First Class,Shop By Sport,3.6666666666666665,2.0816659994661326,3
North Africa,First Class,Water Sports,2.5,1.224744871391589,6
North Africa,First Class,Women's Apparel,2.6,1.3416407864998738,5
North Africa,Same Day,Accessories,230.0,,1
North Africa,Same Day,Cardio Equipment,40.142857142857146,83.48139228081224,7
North Africa,Same Day,Cleats,46.1,68.25027472472182,10
North Africa,Same Day,Electronics,3.0,,1
North Africa,Same Day,Fishing,0.3333333333333333,0.5,9
North Africa,Same Day,Golf Balls,111.0,,1
North Africa,Same Day,Indoor/Outdoor Games,25.4,78.56660302642028,10
North Africa,Same Day,Men's Footwear,12.0,23.49468024894146,5
North Africa,Same Day,Shop By Sport,231.0,,1
North Africa,Same Day,Water Sports,0.0,0.0,2
North Africa,Same Day,Women's Apparel,84.33333333333333,136.313853539054,6
North Africa,Second Class,Accessories,3.0,1.4142135623730951,2
North Africa,Second Class,Camping & Hiking,52.625,125.47388743707366,8
North Africa,Second Class,Cardio Equipment,43.375,77.0026669296961,8
North Africa,Second Class,Cleats,45.473684210526315,103.13172182594269,19
North Africa,Second Class,Electronics,6.0,,1
North Africa,Second Class,Fishing,4.555555555555555,2.4037008503093262,9
North Africa,Second Class,Indoor/Outdoor Games,52.083333333333336,115.94313522611249,12
North Africa,Second Class,Lacrosse,218.0,203.64675298172568,2
North Africa,Second Class,Men's Footwear,65.875,117.09390309856933,8
North Africa,Second Class,Shop By Sport,49.714285714285715,125.3617622266512,7
North Africa,Second Class,Tennis & Racquet,2.0,,1
North Africa,Second Class,Water Sports,4.583333333333333,5.333570070503405,12
North Africa,Second Class,Women's Apparel,22.266666666666666,36.338619100004856,15
North Africa,Standard Class,Accessories,143.33333333333334,111.5541721915112,3
North Africa,Standard Class,Baseball & Softball,64.33333333333333,145.83506665636583,6
North Africa,Standard Class,Boxing & MMA,4.0,,1
North Africa,Standard Class,Camping & Hiking,64.76190476190476,104.93231378460344,21
North Africa,Standard Class,Cardio Equipment,67.04166666666667,101.486122061169,24
North Africa,Standard Class,Cleats,58.52173913043478,110.97361831242888,46
North Africa,Standard Class,Electronics,82.125,148.0004222966948,8
North Africa,Standard Class,Fishing,15.571428571428571,33.45874168222684,35
North Africa,Standard Class,Fitness Accessories,3.0,0.0,2
North Africa,Standard Class,Girls' Apparel,5.5,0.7071067811865476,2
North Africa,Standard Class,Golf Apparel,3.5,2.1213203435596424,2
North Africa,Standard Class,Golf Shoes,2.0,,1
North Africa,Standard Class,Indoor/Outdoor Games,42.5,94.82824764659598,30
North Africa,Standard Class,Lacrosse,4.0,,1
North Africa,Standard Class,Men's Footwear,55.23076923076923,103.97354459528877,39
North Africa,Standard Class,Shop By Sport,3.4285714285714284,1.5045717874984443,14
North Africa,Standard Class,Trade-In,3.0,1.4142135623730951,2
North Africa,Standard Class,Water Sports,9.423076923076923,17.022744965305865,26
North Africa,Standard Class,Women's Apparel,35.90625,88.40937017008417,32
Northern Europe,First Class,Accessories,2.0,0.0,2
Northern Europe,First Class,Baby,44.5,60.10407640085654,2
Northern Europe,First Class,Baseball & Softball,2.0,,1
Northern Europe,First Class,Books,6.0,8.48528137423857,2
Northern Europe,First Class,CDs,47.5,65.76093065034893,2
Northern Europe,First Class,Cameras,27.916666666666668,34.09467655950075,12
Northern Europe,First Class,Camping & Hiking,18.47826086956522,57.66507495499523,23
Northern Europe,First Class,Cardio Equipment,51.86666666666667,54.94785406789484,15
Northern Europe,First Class,Cleats,17.404255319148938,45.42009686130047,47
Northern Europe,First Class,Consumer Electronics,2.0,,1
Northern Europe,First Class,Crafts,48.5,52.646620657613596,4
Northern Europe,First Class,DVDs,61.0,,1
Northern Europe,First Class,Electronics,1.6666666666666667,0.5773502691896257,3
Northern Europe,First Class,Fishing,3.909090909090909,5.811430742315292,33
Northern Europe,First Class,Girls' Apparel,2.0,0.0,2
Northern Europe,First Class,Golf Bags & Carts,4.0,,1
Northern Europe,First Class,Golf Gloves,4.0,2.0,3
Northern Europe,First Class,Golf Shoes,2.0,,1
Northern Europe,First Class,Hunting & Shooting,42.0,,1
Northern Europe,First Class,Indoor/Outdoor Games,26.266666666666666,67.66088532009356,30
Northern Europe,First Class,Men's Footwear,5.28125,13.313186223416047,32
Northern Europe,First Class,Shop By Sport,7.076923076923077,13.015769528162997,13
Northern Europe,First Class,Trade-In,2.0,,1
Northern Europe,First Class,Water Sports,3.772727272727273,4.869064818606567,22
Northern Europe,First Class,Women's Apparel,19.93103448275862,50.671865280789525,29
Northern Europe,First Class,Women's Golf Clubs,2.0,,1
Northern Europe,Same Day,Baby,88.0,,1
Northern Europe,Same Day,Books,2.5,3.5355339059327378,2
Northern Europe,Same Day,Boxing & MMA,1.0,,1
Northern Europe,Same Day,CDs,23.25,40.03644173333423,4
Northern Europe,Same Day,Cameras,8.0,,1
Northern Europe,Same Day,Camping & Hiking,26.0,26.47010892812243,4
Northern Europe,Same Day,Cardio Equipment,30.88888888888889,38.5306515791144,9
Northern Europe,Same Day,Cleats,37.9375,67.08250517087149,16
Northern Europe,Same Day,Consumer Electronics,0.0,,1
Northern Europe,Same Day,Crafts,30.0,,1
Northern Europe,Same Day,Electronics,3.5,2.1213203435596424,2
Northern Europe,Same Day,Fishing,21.53846153846154,71.96598199220631,13
Northern Europe,Same Day,Golf Apparel,6.0,,1
Northern Europe,Same Day,Indoor/Outdoor Games,42.6,90.80088105299419,5
Northern Europe,Same Day,Kids' Golf Clubs,0.0,,1
Northern Europe,Same Day,Men's Footwear,1.3333333333333333,1.5811388300841898,9
Northern Europe,Same Day,Men's Golf Clubs,1.0,,1
Northern Europe,Same Day,Shop By Sport,31.8,62.76304645251057,5
Northern Europe,Same Day,Water Sports,0.8,1.0327955589886444,10
Northern Europe,Same Day,Women's Apparel,6.666666666666667,18.18757484624816,12
Northern Europe,Second Class,Baby,88.0,,1
Northern Europe,Second Class,Baseball & Softball,27.333333333333332,41.30778780488412,3
Northern Europe,Second Class,Basketball,4.333333333333333,2.081665999466133,3
Northern Europe,Second Class,CDs,7.0,4.242640687119285,2
Northern Europe,Second Class,Cameras,27.22222222222222,34.24462650467142,9
Northern Europe,Second Class,Camping & Hiking,13.434782608695652,32.98322726223756,23
Northern Europe,Second Class,Cardio Equipment,76.63333333333334,86.76145788720152,30
Northern Europe,Second Class,Cleats,13.894736842105264,30.684787562678576,38
Northern Europe,Second Class,Consumer Electronics,31.8,49.68098227692363,5
Northern Europe,Second Class,Crafts,27.6,33.26860381801436,5
Northern Europe,Second Class,DVDs,5.25,5.737304826019502,4
Northern Europe,Second Class,Electronics,159.5,217.08178182427008,2
Northern Europe,Second Class,Fishing,3.588235294117647,2.105082551592599,34
Northern Europe,Second Class,Girls' Apparel,4.0,,1
Northern Europe,Second Class,Golf Gloves,27.666666666666668,40.99186911246343,3
Northern Europe,Second Class,Hockey,6.0,,1
Northern Europe,Second Class,Hunting & Shooting,4.0,,1
Northern Europe,Second Class,Indoor/Outdoor Games,12.282051282051283,24.23997211865332,39
Northern Europe,Second Class,Kids' Golf Clubs,4.0,0.0,2
Northern Europe,Second Class,Lacrosse,14.0,,1
Northern Europe,Second Class,Men's Footwear,9.577777777777778,19.386603726295228,45
Northern Europe,Second Class,Men's Golf Clubs,38.5,48.79036790187178,2
Northern Europe,Second Class,Shop By Sport,12.055555555555555,33.216707741776794,18
Northern Europe,Second Class,Strength Training,4.0,,1
Northern Europe,Second Class,Tennis & Racquet,43.333333333333336,71.59143337951359,3
Northern Europe,Second Class,Trade-In,3.75,1.2583057392117916,4
Northern Europe,Second Class,Water Sports,4.0285714285714285,1.6888164021989291,35
Northern Europe,Second Class,Women's Apparel,7.8,21.169886692283043,40
Northern Europe,Standard Class,Accessories,4.222222222222222,1.5634719199411433,9
Northern Europe,Standard Class,As Seen on  TV!,2.0,,1
Northern Europe,Standard Class,Baby,7.333333333333333,9.352361555600098,6
Northern Europe,Standard Class,Baseball & Softball,4.0,2.0,3
Northern Europe,Standard Class,Books,2.3333333333333335,0.5773502691896258,3
Northern Europe,Standard Class,Boxing & MMA,4.5,1.9148542155126762,4
Northern Europe,Standard Class,CDs,28.2,38.55385843206877,10
Northern Europe,Standard Class,Cameras,15.448275862068966,24.21715184223268,29
Northern Europe,Standard Class,Camping & Hiking,18.05263157894737,41.0812294510995,95
Northern Europe,Standard Class,Cardio Equipment,30.09090909090909,55.79074289707024,66
Northern Europe,Standard Class,Cleats,22.342657342657343,43.44757321463321,143
Northern Europe,Standard Class,Consumer Electronics,4.166666666666667,3.0605010483034745,6
Northern Europe,Standard Class,Crafts,26.818181818181817,36.804396970520195,11
Northern Europe,Standard Class,DVDs,17.846153846153847,22.292921723595562,13
Northern Europe,Standard Class,Electronics,6.111111111111111,10.178954323068314,9
Northern Europe,Standard Class,Fishing,9.655913978494624,23.50415995726858,93
Northern Europe,Standard Class,Fitness Accessories,16.0,,1
Northern Europe,Standard Class,Girls' Apparel,58.333333333333336,85.52114748216763,6
Northern Europe,Standard Class,Golf Apparel,69.0,,1
Northern Europe,Standard Class,Golf Bags & Carts,4.0,2.8284271247461903,2
Northern Europe,Standard Class,Golf Balls,4.0,2.8284271247461903,2
Northern Europe,Standard Class,Golf Gloves,15.857142857142858,30.59100396864287,7
Northern Europe,Standard Class,Golf Shoes,2.0,0.0,4
Northern Europe,Standard Class,Hockey,3.0,1.4142135623730951,2
Northern Europe,Standard Class,Hunting & Shooting,32.833333333333336,73.57286637522468,6
Northern Europe,Standard Class,Indoor/Outdoor Games,27.80851063829787,50.36005342087765,94
Northern Europe,Standard Class,Kids' Golf Clubs,4.25,1.7525491637693285,8
Northern Europe,Standard Class,Lacrosse,2.0,,1
Northern Europe,Standard Class,Men's Footwear,16.087719298245613,45.23831906212395,114
Northern Europe,Standard Class,Men's Golf Clubs,2.0,,1
Northern Europe,Standard Class,Shop By Sport,11.366666666666667,47.18695836296319,60
Northern Europe,Standard Class,Soccer,3.5,3.5355339059327378,2
Northern Europe,Standard Class,Tennis & Racquet,3.0,1.4142135623730951,2
Northern Europe,Standard Class,Trade-In,3.5,0.7071067811865476,2
Northern Europe,Standard Class,Water Sports,13.060975609756097,50.210752761371694,82
Northern Europe,Standard Class,Women's Apparel,21.552,55.62496190647483,125
Northern Europe,Standard Class,Women's Golf Clubs,2.0,,1
Oceania,First Class,Accessories,2.0,0.0,3
Oceania,First Class,Camping & Hiking,1.8571428571428572,0.8644378215075663,14
Oceania,First Class,Cardio Equipment,75.5,89.27740221049527,12
Oceania,First Class,Cleats,14.05,35.74540824394534,20
Oceania,First Class,DVDs,149.33333333333334,160.75156816238734,6
Oceania,First Class,Electronics,38.5,73.0,4
Oceania,First Class,Fishing,3.769230769230769,6.379052256590135,13
Oceania,First Class,Fitness Accessories,294.0,,1
Oceania,First Class,Garden,2.0,0.0,3
Oceania,First Class,Girls' Apparel,2.5,0.7071067811865476,2
Oceania,First Class,Golf Balls,2.0,,1
Oceania,First Class,Health and Beauty,3.5,3.5355339059327378,2
Oceania,First Class,Indoor/Outdoor Games,46.833333333333336,77.58126668968785,18
Oceania,First Class,Men's Footwear,10.652173913043478,40.62646774484492,23
Oceania,First Class,Pet Supplies,2.6666666666666665,1.2110601416389966,6
Oceania,First Class,Shop By Sport,7.928571428571429,16.981729030906155,14
Oceania,First Class,Toys,3.5,1.5118578920369088,8
Oceania,First Class,Trade-In,2.0,0.0,2
Oceania,First Class,Video Games,2.0,,1
Oceania,First Class,Water Sports,4.6875,6.415800807381726,16
Oceania,First Class,Women's Apparel,42.89473684210526,85.10052535210743,19
Oceania,First Class,Women's Clothing,5.0,1.4142135623730951,2
Oceania,Same Day,Accessories,0.0,,1
Oceania,Same Day,Camping & Hiking,46.833333333333336,94.7194101896051,6
Oceania,Same Day,Cardio Equipment,103.77777777777777,115.28527418731521,9
Oceania,Same Day,Cleats,21.157894736842106,40.1085515374558,19
Oceania,Same Day,DVDs,1.0,,1
Oceania,Same Day,Electronics,2.5,3.5355339059327378,2
Oceania,Same Day,Fishing,1.2,0.8366600265340756,5
Oceania,Same Day,Fitness Accessories,4.0,,1
Oceania,Same Day,Golf Shoes,0.0,,1
Oceania,Same Day,Health and Beauty,6.0,,1
Oceania,Same Day,Indoor/Outdoor Games,28.285714285714285,54.65053813716127,14
Oceania,Same Day,Men's Footwear,27.214285714285715,90.10521932413542,14
Oceania,Same Day,Pet Supplies,2.25,2.5,4
Oceania,Same Day,Shop By Sport,5.333333333333333,9.237604307034013,3
Oceania,Same Day,Toys,2.0,,1
Oceania,Same Day,Trade-In,2.5,3.5355339059327378,2
Oceania,Same Day,Video Games,3.0,2.8284271247461903,2
Oceania,Same Day,Water Sports,0.25,0.5,4
Oceania,Same Day,Women's Apparel,26.0,44.0,13
Oceania,Second Class,Accessories,20.166666666666668,40.607470577058436,6
Oceania,Second Class,Baseball & Softball,2.0,,1
Oceania,Second Class,Books,3.0,,1
Oceania,Second Class,Camping & Hiking,23.727272727272727,64.4547762529526,11
Oceania,Second Class,Cardio Equipment,103.77777777777777,117.24213384580626,27
Oceania,Second Class,Cleats,19.044444444444444,38.99997409996549,45
Oceania,Second Class,DVDs,4.666666666666667,2.309401076758503,3
Oceania,Second Class,Electronics,2.8,1.6431676725154984,5
Oceania,Second Class,Fishing,8.0,13.188291568006777,30
Oceania,Second Class,Garden,67.5,127.00787377166819,4
Oceania,Second Class,Girls' Apparel,2.0,,1
Oceania,Second Class,Golf Balls,3.0,1.4142135623730951,2
Oceania,Second Class,Golf Gloves,2.0,,1
Oceania,Second Class,Golf Shoes,5.0,1.4142135623730951,2
Oceania,Second Class,Health and Beauty,0.0,,1
Oceania,Second Class,Hockey,4.0,2.309401076758503,4
Oceania,Second Class,Indoor/Outdoor Games,38.47222222222222,77.72754103225338,36
Oceania,Second Class,Lacrosse,29.5,34.64823227814083,2
Oceania,Second Class,Men's Footwear,8.155555555555555,21.758964250453772,45
Oceania,Second Class,Music,2.0,,1
Oceania,Second Class,Pet Supplies,4.5,0.7071067811865476,2
Oceania,Second Class,Shop By Sport,16.1875,33.17673632733234,16
Oceania,Second Class,Sporting Goods,2.0,,1
Oceania,Second Class,Tennis & Racquet,4.0,2.8284271247461903,2
Oceania,Second Class,Toys,3.857142857142857,1.2149857925879117,7
Oceania,Second Class,Trade-In,3.25,1.8929694486000912,4
Oceania,Second Class,Water Sports,9.903225806451612,33.81947647801947,31
Oceania,Second Class,Women's Apparel,28.46153846153846,63.00871734560593,26
Oceania,Second Class,Women's Clothing,4.142857142857143,3.338091841585121,7
Oceania,Standard Class,Accessories,2.6666666666666665,1.1547005383792517,3
Oceania,Standard Class,Baseball & Softball,7.4,6.54217089351845,5
Oceania,Standard Class,Books,2.0,,1
Oceania,Standard Class,Camping & Hiking,32.92063492063492,66.62686215694609,63
Oceania,Standard Class,Cardio Equipment,43.28846153846154,75.46959822610862,52
Oceania,Standard Class,Cleats,38.38636363636363,81.18085837151028,88
Oceania,Standard Class,DVDs,4.0,1.247219128924647,10
Oceania,Standard Class,Electronics,18.941176470588236,64.71811047558026,17
Oceania,Standard Class,Fishing,9.430379746835444,24.958778089083157,79
Oceania,Standard Class,Fitness Accessories,4.0,,1
Oceania,Standard Class,Garden,3.5,1.507556722888818,12
Oceania,Standard Class,Girls' Apparel,8.8,11.388590782006348,5
Oceania,Standard Class,Golf Apparel,173.0,,1
Oceania,Standard Class,Golf Balls,19.6,51.103815904489956,10
Oceania,Standard Class,Golf Gloves,2.0,,1
Oceania,Standard Class,Health and Beauty,3.4,1.6733200530681511,5
Oceania,Standard Class,Hockey,3.0,1.1547005383792515,4
Oceania,Standard Class,Indoor/Outdoor Games,48.61052631578947,91.62983983175123,95
Oceania,Standard Class,Lacrosse,11.0,,1
Oceania,Standard Class,Men's Footwear,20.59633027522936,55.2685563384983,109
Oceania,Standard Class,Music,5.0,,1
Oceania,Standard Class,Pet Supplies,4.5,1.0,4
Oceania,Standard Class,Shop By Sport,12.6,55.77222585185738,35
Oceania,Standard Class,Sporting Goods,17.5,7.76745346515403,4
Oceania,Standard Class,Tennis & Racquet,12.25,12.010412149464313,4
Oceania,Standard Class,Toys,3.5,2.138089935299395,8
Oceania,Standard Class,Trade-In,3.5,1.9148542155126762,4
Oceania,Standard Class,Video Games,3.9,1.1972189997378648,10
Oceania,Standard Class,Water Sports,5.761904761904762,16.861594350929554,63
Oceania,Standard Class,Women's Apparel,30.0,70.62956946261407,98
Oceania,Standard Class,Women's Clothing,3.8333333333333335,2.041241452319315,6
South America,First Class,Accessories,61.25,98.12704350313764,4
South America,First Class,As Seen on  TV!,2.0,,1
South America,First Class,Baseball & Softball,2.0,,1
South America,First Class,Boxing & MMA,2.5,0.7071067811865476,2
South America,First Class,Camping & Hiking,21.346153846153847,56.64058072279436,26
South America,First Class,Cardio Equipment,32.45161290322581,65.15204714597868,31
South America,First Class,Cleats,41.57692307692308,80.48464624102527,52
South America,First Class,Electronics,2.8,1.7888543819998317,5
South America,First Class,Fishing,10.625,52.13224795264198,48
South America,First Class,Fitness Accessories,3.3333333333333335,2.3094010767585034,3
South America,First Class,Girls' Apparel,92.66666666666667,156.17404820690706,3
South America,First Class,Golf Apparel,2.0,,1
South America,First Class,Golf Balls,2.0,0.0,4
